,Sentence,Word,POS,IOB Tag
45838,sentence 1060,engineer,NN,I-NP
45839,sentence 1060,'s,PRP$,B-NP
45840,sentence 1060,license,NN,I-NP
45841,sentence 1060,city,NN,I-NP
45842,sentence 1060,code,NN,I-NP
45843,sentence 1060,title,NN,I-NP
45844,sentence 1060,5865,CD,O
45845,sentence 1060,diesel,NN,B-NP
45846,sentence 1060,plant,NN,I-NP
45847,sentence 1060,operator,NN,I-NP
45848,sentence 1060,5923,CD,O
45849,sentence 1060,building,NN,O
45850,sentence 1060,operating,VB,B-VP
45851,sentence 1060,engineer,NN,O
45852,sentence 1060,5925,CD,O
45853,sentence 1060,senior,JJ,O
45854,sentence 1060,building,VB,B-VP
45855,sentence 1060,operating,NN,B-NP
45856,sentence 1060,engineer,NN,I-NP
45857,sentence 1060,5927,CD,O
45858,sentence 1060,chief,NN,O
45859,sentence 1060,building,VB,B-VP
45860,sentence 1060,operating,VB,I-VP
45861,sentence 1060,engineer,NN,B-NP
45862,sentence 1060,c.,NN,I-NP
45863,sentence 1060,water,NN,I-NP
45864,sentence 1060,treatment,NN,I-NP
45865,sentence 1060,plant,NN,I-NP
45866,sentence 1060,certificate,NN,I-NP
45867,sentence 1060,state,NN,I-NP
45868,sentence 1060,code,NN,I-NP
45869,sentence 1060,title,NN,I-NP
45870,sentence 1060,5853,CD,O
45871,sentence 1060,electric,JJ,O
45872,sentence 1060,pumping,VB,B-VP
45873,sentence 1060,plant,NN,B-NP
45874,sentence 1060,operator,NN,I-NP
45875,sentence 1060,d.,NN,I-NP
45876,sentence 1060,diesel,NN,I-NP
45877,sentence 1060,engineer,NN,I-NP
45878,sentence 1060,'s,PRP$,B-NP
45879,sentence 1060,license,NN,I-NP
45880,sentence 1060,city,NN,I-NP
45881,sentence 1060,code,NN,I-NP
45882,sentence 1060,title,NN,I-NP
45883,sentence 1060,5865,CD,O
45884,sentence 1060,diesel,NN,B-NP
45885,sentence 1060,plant,NN,I-NP
45886,sentence 1060,operator,NN,I-NP
45887,sentence 1060,the,DT,B-NP
45888,sentence 1060,provision,NN,I-NP
45889,sentence 1060,of,IN,O
45890,sentence 1060,this,DT,B-NP
45891,sentence 1060,article,NN,I-NP
45892,sentence 1060,shall,MD,B-VP
45893,sentence 1060,apply,VB,I-VP
45894,sentence 1060,to,TO,I-VP
45895,sentence 1060,renewal,NN,O
45896,sentence 1060,of,IN,O
45897,sentence 1060,any,DT,B-NP
45898,sentence 1060,license,NN,I-NP
45899,sentence 1060,certificate,NN,I-NP
45900,sentence 1060,of,IN,O
45901,sentence 1060,competency,NN,O
45902,sentence 1060,or,CC,O
45903,sentence 1060,registration,NN,O
45904,sentence 1060,required,VB,B-VP
45905,sentence 1060,by,IN,I-VP
45906,sentence 1060,the,DT,B-NP
45907,sentence 1060,city,NN,I-NP
45908,sentence 1060,for,IN,O
45909,sentence 1060,the,DT,B-NP
45910,sentence 1060,classification,NN,I-NP
45911,sentence 1060,except,IN,O
45912,sentence 1060,that,DT,O
45913,sentence 1060,no,DT,B-NP
45914,sentence 1060,reimbursement,NN,I-NP
45915,sentence 1060,will,MD,B-VP
45916,sentence 1060,be,VB,I-VP
45917,sentence 1060,provided,VB,I-VP
45918,sentence 1060,for,IN,I-VP
45919,sentence 1060,driver's,PRP$,B-NP
45920,sentence 1060,license,NN,I-NP
45921,sentence 1061,article,NN,O
45922,sentence 1061,6.1,CD,O
45923,sentence 1061,temporary,JJ,B-NP
45924,sentence 1061,assignment,NN,I-NP
45925,sentence 1061,travel,NN,I-NP
45926,sentence 1061,allowance,NN,I-NP
45927,sentence 1061,notwithstanding,VB,B-VP
45928,sentence 1061,laac,NN,B-NP
45929,sentence 1061,section,NN,I-NP
45930,sentence 1061,4.222,CD,O
45931,sentence 1061,whenever,WRB,O
45932,sentence 1061,an,DT,B-NP
45933,sentence 1061,employee,NN,I-NP
45934,sentence 1061,is,VB,B-VP
45935,sentence 1061,required,VB,I-VP
45936,sentence 1061,to,TO,I-VP
45937,sentence 1061,travel,VB,I-VP
45938,sentence 1061,directly,RB,O
45939,sentence 1061,between,IN,O
45940,sentence 1061,his/her,PRP$,B-NP
45941,sentence 1061,home,NN,I-NP
45942,sentence 1061,and,CC,O
45943,sentence 1061,place,NN,O
45944,sentence 1061,of,IN,O
45945,sentence 1061,temporary,JJ,B-NP
45946,sentence 1061,assignment,NN,I-NP
45947,sentence 1061,provided,VB,B-VP
45948,sentence 1061,in,IN,I-VP
45949,sentence 1061,laac,NN,B-NP
45950,sentence 1061,section,NN,I-NP
45951,sentence 1061,4.221,CD,O
45952,sentence 1061,he/she,PRP,O
45953,sentence 1061,shall,MD,B-VP
45954,sentence 1061,receive,VB,I-VP
45955,sentence 1061,payment,NN,O
45956,sentence 1061,of,IN,O
45957,sentence 1061,six,CD,O
45958,sentence 1061,dollar,NN,O
45959,sentence 1061,and,CC,O
45960,sentence 1061,fifty,CD,O
45961,sentence 1061,cent,NN,O
45962,sentence 1061,$,$,B-NUM
45963,sentence 1061,6.5,CD,I-NUM
45964,sentence 1061,for,IN,I-NUM
45965,sentence 1061,each,DT,B-NP
45966,sentence 1061,day,NN,I-NP
45967,sentence 1061,that,IN,O
45968,sentence 1061,such,JJ,B-NP
45969,sentence 1061,travel,NN,I-NP
45970,sentence 1061,occurs,NN,I-NP
45971,sentence 1062,any,DT,B-NP
45972,sentence 1062,employee,NN,I-NP
45973,sentence 1062,who,WP,O
45974,sentence 1062,qualifies,VB,B-VP
45975,sentence 1062,for,IN,I-VP
45976,sentence 1062,reimbursement,NN,O
45977,sentence 1062,under,IN,O
45978,sentence 1062,the,DT,B-NP
45979,sentence 1062,provision,NN,I-NP
45980,sentence 1062,of,IN,O
45981,sentence 1062,both,DT,B-NP
45982,sentence 1062,laac,NN,I-NP
45983,sentence 1062,sections,NN,I-NP
45984,sentence 1062,4.222,CD,O
45985,sentence 1062,and,CC,O
45986,sentence 1062,4.222.1,CD,O
45987,sentence 1062,shall,MD,B-VP
45988,sentence 1062,receive,VB,I-VP
45989,sentence 1062,payment,NN,O
45990,sentence 1062,of,IN,O
45991,sentence 1062,eight,CD,O
45992,sentence 1062,dollar,NN,O
45993,sentence 1062,and,CC,O
45994,sentence 1062,fifty,CD,O
45995,sentence 1062,cent,NN,O
45996,sentence 1062,$,$,B-NUM
45997,sentence 1062,8.5,CD,I-NUM
45998,sentence 1062,for,IN,I-NUM
45999,sentence 1062,each,DT,B-NP
46000,sentence 1062,day,NN,I-NP
46001,sentence 1062,so,RB,O
46002,sentence 1062,qualified,VB,B-VP
46003,sentence 1063,all,DT,B-NP
46004,sentence 1063,other,JJ,I-NP
46005,sentence 1063,provision,NN,I-NP
46006,sentence 1063,of,IN,O
46007,sentence 1063,laac,NN,B-NP
46008,sentence 1063,section,NN,I-NP
46009,sentence 1063,4.220-4.226,CD,O
46010,sentence 1063,which,WDT,O
46011,sentence 1063,relate,NN,O
46012,sentence 1063,to,TO,O
46013,sentence 1063,payment,NN,O
46014,sentence 1063,for,IN,O
46015,sentence 1063,travel,NN,O
46016,sentence 1063,of,IN,O
46017,sentence 1063,certain,JJ,B-NP
46018,sentence 1063,employee,NN,I-NP
46019,sentence 1063,from,IN,O
46020,sentence 1063,their,PRP$,B-NP
46021,sentence 1063,home,NN,I-NP
46022,sentence 1063,to,TO,O
46023,sentence 1063,temporary,JJ,B-NP
46024,sentence 1063,job,NN,I-NP
46025,sentence 1063,location,NN,I-NP
46026,sentence 1063,and,CC,O
46027,sentence 1063,from,IN,O
46028,sentence 1063,job-to-job,JJ,B-NP
46029,sentence 1063,location,NN,I-NP
46030,sentence 1063,remain,VB,B-VP
46031,sentence 1063,unchanged,JJ,I-VP
46032,sentence 1064,27section,CD,O
46033,sentence 1064,assignment,NN,O
46034,sentence 1064,of,IN,O
46035,sentence 1064,overtime,JJ,B-NP
46036,sentence 1064,management,NN,I-NP
46037,sentence 1064,will,MD,B-VP
46038,sentence 1064,attempt,VB,I-VP
46039,sentence 1064,to,TO,I-VP
46040,sentence 1064,assign,VB,I-VP
46041,sentence 1064,overtime,JJ,B-NP
46042,sentence 1064,work,NN,I-NP
46043,sentence 1064,equitably,RB,O
46044,sentence 1064,possible,JJ,O
46045,sentence 1064,among,IN,O
46046,sentence 1064,all,DT,O
46047,sentence 1064,qualified,VB,B-VP
46048,sentence 1064,employee,NN,O
46049,sentence 1064,in,IN,O
46050,sentence 1064,the,DT,B-NP
46051,sentence 1064,same,JJ,I-NP
46052,sentence 1064,classification,NN,I-NP
46053,sentence 1064,in,IN,O
46054,sentence 1064,the,DT,B-NP
46055,sentence 1064,same,JJ,I-NP
46056,sentence 1064,unit,NN,I-NP
46057,sentence 1064,and,CC,O
46058,sentence 1064,work,NN,B-NP
46059,sentence 1064,location,NN,I-NP
46060,sentence 1065,however,RB,B-NP
46061,sentence 1065,management,NN,I-NP
46062,sentence 1065,may,MD,B-VP
46063,sentence 1065,consider,VB,I-VP
46064,sentence 1065,special,JJ,B-NP
46065,sentence 1065,skill,NN,I-NP
46066,sentence 1065,required,VB,B-VP
46067,sentence 1065,to,TO,I-VP
46068,sentence 1065,perform,VB,I-VP
46069,sentence 1065,particular,JJ,B-NP
46070,sentence 1065,work,NN,I-NP
46071,sentence 1066,the,DT,B-NP
46072,sentence 1066,party,NN,I-NP
46073,sentence 1066,understand,NN,I-NP
46074,sentence 1066,that,WDT,O
46075,sentence 1066,except,IN,O
46076,sentence 1066,in,IN,O
46077,sentence 1066,case,NN,O
46078,sentence 1066,of,IN,O
46079,sentence 1066,acute,JJ,B-NP
46080,sentence 1066,medical,JJ,I-NP
46081,sentence 1066,emergency,NN,I-NP
46082,sentence 1066,or,CC,O
46083,sentence 1066,when,WRB,O
46084,sentence 1066,required,VB,B-VP
46085,sentence 1066,to,TO,I-VP
46086,sentence 1066,adhere,VB,I-VP
46087,sentence 1066,to,TO,O
46088,sentence 1066,existing,VB,B-VP
46089,sentence 1066,department,NN,B-NP
46090,sentence 1066,rule,NN,I-NP
46091,sentence 1066,or,CC,O
46092,sentence 1066,regulation,NN,O
46093,sentence 1066,no,DT,B-NP
46094,sentence 1066,employee,NN,I-NP
46095,sentence 1066,shall,MD,B-VP
46096,sentence 1066,work,VB,I-VP
46097,sentence 1066,overtime,JJ,I-VP
46098,sentence 1066,without,IN,I-VP
46099,sentence 1066,prior,JJ,B-NP
46100,sentence 1066,approval,NN,I-NP
46101,sentence 1066,from,IN,O
46102,sentence 1066,his,PRP$,O
46103,sentence 1066,or,CC,O
46104,sentence 1066,her,PRP$,B-NP
46105,sentence 1066,supervisor,NN,I-NP
46106,sentence 1067,unofficial,JJ,B-NP
46107,sentence 1067,overtime,NN,I-NP
46108,sentence 1067,white,JJ,B-NP
46109,sentence 1067,time,NN,I-NP
46110,sentence 1067,is,VB,B-VP
46111,sentence 1067,absolutely,RB,O
46112,sentence 1067,prohibited,VB,B-VP
46113,sentence 1068,failure,NN,O
46114,sentence 1068,to,TO,O
46115,sentence 1068,secure,VB,B-VP
46116,sentence 1068,prior,JJ,B-NP
46117,sentence 1068,approval,NN,I-NP
46118,sentence 1068,to,TO,O
46119,sentence 1068,work,VB,B-VP
46120,sentence 1068,overtime,NN,O
46121,sentence 1068,may,MD,B-VP
46122,sentence 1068,result,VB,I-VP
46123,sentence 1068,in,IN,I-VP
46124,sentence 1068,discipline,NN,O
46125,sentence 1069,all,DT,B-NP
46126,sentence 1069,hour,NN,I-NP
46127,sentence 1069,worked,VB,B-VP
46128,sentence 1069,by,IN,I-VP
46129,sentence 1069,employee,NN,O
46130,sentence 1069,covered,VB,B-VP
46131,sentence 1069,under,IN,I-VP
46132,sentence 1069,section,NN,B-NP
46133,sentence 1069,ii,NN,I-NP
46134,sentence 1069,and,CC,O
46135,sentence 1069,shall,MD,B-VP
46136,sentence 1069,be,VB,I-VP
46137,sentence 1069,recorded,VB,I-VP
46138,sentence 1069,on,IN,I-VP
46139,sentence 1069,their,PRP$,B-NP
46140,sentence 1069,time,NN,I-NP
46141,sentence 1069,sheet,NN,I-NP
46142,sentence 1070,section,NN,B-NP
46143,sentence 1070,ii,NN,I-NP
46144,sentence 1070,rates,NN,I-NP
46145,sentence 1070,and,CC,O
46146,sentence 1070,methods,NN,O
46147,sentence 1070,of,IN,O
46148,sentence 1070,compensation,NN,O
46149,sentence 1070,general,JJ,O
46150,sentence 1070,all,DT,B-NP
46151,sentence 1070,employee,NN,I-NP
46152,sentence 1070,in,IN,O
46153,sentence 1070,this,DT,B-NP
46154,sentence 1070,unit,NN,I-NP
46155,sentence 1070,except,IN,O
46156,sentence 1070,physicians,NN,B-NP
46157,sentence 1070,occupational,JJ,I-NP
46158,sentence 1070,psychologists,NN,I-NP
46159,sentence 1070,police,NN,I-NP
46160,sentence 1070,psychologists,NN,I-NP
46161,sentence 1070,fire,VB,B-VP
46162,sentence 1070,psychologists,NN,B-NP
46163,sentence 1070,veterinarians,NN,I-NP
46164,sentence 1070,and,CC,O
46165,sentence 1070,zoo,NN,B-NP
46166,sentence 1070,veterinarians,NN,I-NP
46167,sentence 1070,shall,MD,B-VP
46168,sentence 1070,be,VB,I-VP
46169,sentence 1070,compensated,VB,I-VP
46170,sentence 1070,for,IN,I-VP
46171,sentence 1070,overtime,NN,O
46172,sentence 1070,for,IN,O
46173,sentence 1070,all,DT,B-NP
46174,sentence 1070,hour,NN,I-NP
46175,sentence 1070,worked,VB,B-VP
46176,sentence 1070,in,IN,I-VP
46177,sentence 1070,excess,NN,O
46178,sentence 1070,of,IN,O
46179,sentence 1070,80,CD,O
46180,sentence 1070,hour,NN,O
46181,sentence 1070,in,IN,O
46182,sentence 1070,pay,NN,B-NP
46183,sentence 1070,period,NN,I-NP
46184,sentence 1070,including,VB,B-VP
46185,sentence 1070,all,DT,B-NP
46186,sentence 1070,absence,NN,I-NP
46187,sentence 1070,with,IN,O
46188,sentence 1070,pay,NN,O
46189,sentence 1070,authorized,VB,B-VP
46190,sentence 1070,by,IN,I-VP
46191,sentence 1070,law,NN,O
46192,sentence 1071,compensation,NN,O
46193,sentence 1071,for,IN,O
46194,sentence 1071,these,DT,B-NP
46195,sentence 1071,employee,NN,I-NP
46196,sentence 1071,shall,MD,B-VP
46197,sentence 1071,be,VB,I-VP
46198,sentence 1071,in,IN,I-VP
46199,sentence 1071,time,NN,O
46200,sentence 1071,off,RP,O
46201,sentence 1071,at,IN,O
46202,sentence 1071,the,DT,B-NP
46203,sentence 1071,rate,NN,I-NP
46204,sentence 1071,of,IN,O
46205,sentence 1071,one,CD,O
46206,sentence 1071,and,CC,O
46207,sentence 1071,one-half,CD,O
46208,sentence 1071,1½,CD,O
46209,sentence 1071,the,DT,O
46210,sentence 1071,employees',PRP$,B-NP
46211,sentence 1071,regular,JJ,I-NP
46212,sentence 1071,rate,NN,I-NP
46213,sentence 1071,of,IN,O
46214,sentence 1071,pay,NN,O
46215,sentence 1072,the,DT,B-NP
46216,sentence 1072,form,NN,I-NP
46217,sentence 1072,of,IN,O
46218,sentence 1072,compensation,NN,O
46219,sentence 1072,shall,MD,B-VP
46220,sentence 1072,be,VB,I-VP
46221,sentence 1072,at,IN,I-VP
46222,sentence 1072,the,DT,B-NP
46223,sentence 1072,discretion,NN,I-NP
46224,sentence 1072,of,IN,O
46225,sentence 1072,management,NN,O
46226,sentence 1073,leave,VB,B-VP
46227,sentence 1073,these,DT,B-NP
46228,sentence 1073,employee,NN,I-NP
46229,sentence 1073,shall,MD,B-VP
46230,sentence 1073,be,VB,I-VP
46231,sentence 1073,subject,JJ,I-VP
46232,sentence 1073,to,TO,I-VP
46233,sentence 1073,deduction,NN,O
46234,sentence 1073,from,IN,O
46235,sentence 1073,salary,NN,O
46236,sentence 1073,or,CC,O
46237,sentence 1073,any,DT,B-NP
46238,sentence 1073,bank,NN,I-NP
46239,sentence 1073,for,IN,O
46240,sentence 1073,any,DT,B-NP
46241,sentence 1073,absence,NN,I-NP
46242,sentence 1073,from,IN,O
46243,sentence 1073,work,NN,O
46244,sentence 1073,for,IN,O
46245,sentence 1073,than,IN,O
46246,sentence 1073,full,JJ,B-NP
46247,sentence 1073,workday,NN,I-NP
46248,sentence 1073,less,JJ,O
46249,sentence 1074,occupational,JJ,B-NP
46250,sentence 1074,psychologists,NN,I-NP
46251,sentence 1074,police,NN,I-NP
46252,sentence 1074,psychologists,NN,I-NP
46253,sentence 1074,fire,VB,B-VP
46254,sentence 1074,psychologists,NN,B-NP
46255,sentence 1074,veterinarians,NN,I-NP
46256,sentence 1074,zoo,NN,I-NP
46257,sentence 1074,veterinarians,NN,I-NP
46258,sentence 1074,and,CC,O
46259,sentence 1074,physicians,NN,O
46260,sentence 1074,not,RB,O
46261,sentence 1074,assigned,VB,B-VP
46262,sentence 1074,to,TO,I-VP
46263,sentence 1074,the,DT,B-NP
46264,sentence 1074,city,NN,I-NP
46265,sentence 1074,jails,NN,I-NP
46266,sentence 1074,employees,NN,I-NP
46267,sentence 1074,who,WP,O
46268,sentence 1074,are,VB,B-VP
46269,sentence 1074,employed,VB,I-VP
46270,sentence 1074,in,IN,I-VP
46271,sentence 1074,the,DT,B-NP
46272,sentence 1074,classification,NN,I-NP
46273,sentence 1074,and,CC,O
46274,sentence 1074,pay,VB,B-VP
46275,sentence 1074,grade,NN,O
46276,sentence 1074,of,IN,O
46277,sentence 1074,occupational,JJ,B-NP
46278,sentence 1074,psychologist,NN,I-NP
46279,sentence 1074,police,NN,I-NP
46280,sentence 1074,psychologist,NN,I-NP
46281,sentence 1074,fire,NN,I-NP
46282,sentence 1074,psychologist,NN,I-NP
46283,sentence 1074,veterinarian,NN,I-NP
46284,sentence 1074,zoo,NN,I-NP
46285,sentence 1074,veterinarian,NN,I-NP
46286,sentence 1074,and,CC,O
46287,sentence 1074,physician,NN,O
46288,sentence 1074,not,RB,O
46289,sentence 1074,assigned,VB,B-VP
46290,sentence 1074,to,TO,I-VP
46291,sentence 1074,city,NN,B-NP
46292,sentence 1074,jails,NN,I-NP
46293,sentence 1074,shall,MD,B-VP
46294,sentence 1074,not,RB,O
46295,sentence 1074,receive,VB,B-VP
46296,sentence 1074,overtime,JJ,B-NP
46297,sentence 1074,compensation,NN,I-NP
46298,sentence 1074,and,CC,O
46299,sentence 1074,shall,MD,B-VP
46300,sentence 1074,be,VB,I-VP
46301,sentence 1074,paid,VB,I-VP
46302,sentence 1074,predetermined,JJ,B-NP
46303,sentence 1074,salary,NN,I-NP
46304,sentence 1074,for,IN,O
46305,sentence 1074,each,DT,B-NP
46306,sentence 1074,biweekly,JJ,I-NP
46307,sentence 1074,pay,NN,I-NP
46308,sentence 1074,period,NN,I-NP
46309,sentence 1075,leave,VB,B-VP
46310,sentence 1075,these,DT,B-NP
46311,sentence 1075,employee,NN,I-NP
46312,sentence 1075,shall,MD,B-VP
46313,sentence 1075,not,RB,O
46314,sentence 1075,be,VB,B-VP
46315,sentence 1075,subject,JJ,I-VP
46316,sentence 1075,to,TO,I-VP
46317,sentence 1075,any,DT,B-NP
46318,sentence 1075,deduction,NN,I-NP
46319,sentence 1075,from,IN,O
46320,sentence 1075,salary,NN,O
46321,sentence 1075,or,CC,O
46322,sentence 1075,any,DT,B-NP
46323,sentence 1075,bank,NN,I-NP
46324,sentence 1075,for,IN,O
46325,sentence 1075,any,DT,B-NP
46326,sentence 1075,absence,NN,I-NP
46327,sentence 1075,from,IN,O
46328,sentence 1075,work,NN,O
46329,sentence 1075,for,IN,O
46330,sentence 1075,than,IN,O
46331,sentence 1075,full,JJ,B-NP
46332,sentence 1075,workday,NN,I-NP
46333,sentence 1075,less,JJ,O
46334,sentence 1076,c.,NN,B-NP
46335,sentence 1076,physicians,NN,I-NP
46336,sentence 1076,and,CC,O
46337,sentence 1076,nurses,NN,O
46338,sentence 1076,assigned,VB,B-VP
46339,sentence 1076,to,TO,I-VP
46340,sentence 1076,city,NN,B-NP
46341,sentence 1076,jails,NN,I-NP
46342,sentence 1076,physicians,NN,I-NP
46343,sentence 1076,any,DT,B-NP
46344,sentence 1076,person,NN,I-NP
46345,sentence 1076,in,IN,O
46346,sentence 1076,the,DT,B-NP
46347,sentence 1076,class,NN,I-NP
46348,sentence 1076,of,IN,O
46349,sentence 1076,physician,NN,B-NP
46350,sentence 1076,code,NN,I-NP
46351,sentence 1076,651,CD,O
46352,sentence 1076,when,WRB,O
46353,sentence 1076,regularly,RB,O
46354,sentence 1076,assigned,VB,B-VP
46355,sentence 1076,to,TO,I-VP
46356,sentence 1076,work,VB,I-VP
46357,sentence 1076,in,IN,O
46358,sentence 1076,city,NN,B-NP
46359,sentence 1076,jails,NN,I-NP
46360,sentence 1076,shall,MD,B-VP
46361,sentence 1076,be,VB,I-VP
46362,sentence 1076,paid,VB,I-VP
46363,sentence 1076,predetermined,JJ,B-NP
46364,sentence 1076,salary,NN,I-NP
46365,sentence 1076,for,IN,O
46366,sentence 1076,each,DT,B-NP
46367,sentence 1076,biweekly,JJ,I-NP
46368,sentence 1076,pay,NN,I-NP
46369,sentence 1076,period,NN,I-NP
46370,sentence 1076,and,CC,O
46371,sentence 1076,shall,MD,B-VP
46372,sentence 1076,not,RB,O
46373,sentence 1076,receive,VB,B-VP
46374,sentence 1076,paid,NN,B-NP
46375,sentence 1076,overtime,JJ,I-NP
46376,sentence 1076,compensation,NN,I-NP
46377,sentence 1076,but,CC,O
46378,sentence 1076,may,MD,B-VP
46379,sentence 1076,accrue,VB,I-VP
46380,sentence 1076,compensatory,JJ,B-NP
46381,sentence 1076,time,NN,I-NP
46382,sentence 1076,off,RP,O
46383,sentence 1076,cto,NN,O
46384,sentence 1076,in,IN,O
46385,sentence 1076,the,DT,B-NP
46386,sentence 1076,manner,NN,I-NP
46387,sentence 1076,described,VB,B-VP
46388,sentence 1076,below,IN,I-VP
46389,sentence 1077,leave,VB,B-VP
46390,sentence 1077,leave,VB,I-VP
46391,sentence 1077,these,DT,B-NP
46392,sentence 1077,employee,NN,I-NP
46393,sentence 1077,shall,MD,B-VP
46394,sentence 1077,not,RB,O
46395,sentence 1077,be,VB,B-VP
46396,sentence 1077,subject,JJ,I-VP
46397,sentence 1077,to,TO,I-VP
46398,sentence 1077,any,DT,B-NP
46399,sentence 1077,deduction,NN,I-NP
46400,sentence 1077,from,IN,O
46401,sentence 1077,salary,NN,O
46402,sentence 1077,or,CC,O
46403,sentence 1077,any,DT,B-NP
46404,sentence 1077,bank,NN,I-NP
46405,sentence 1077,for,IN,O
46406,sentence 1077,any,DT,B-NP
46407,sentence 1077,absence,NN,I-NP
46408,sentence 1077,from,IN,O
46409,sentence 1077,work,NN,O
46410,sentence 1077,for,IN,O
46411,sentence 1077,than,IN,O
46412,sentence 1077,full,JJ,B-NP
46413,sentence 1077,workday,NN,I-NP
46414,sentence 1077,except,IN,O
46415,sentence 1077,for,IN,O
46416,sentence 1077,the,DT,B-NP
46417,sentence 1077,current,JJ,I-NP
46418,sentence 1077,practice,NN,I-NP
46419,sentence 1077,regarding,VB,B-VP
46420,sentence 1077,deduction,NN,O
46421,sentence 1077,from,IN,O
46422,sentence 1077,salary,NN,O
46423,sentence 1077,and,CC,O
46424,sentence 1077,bank,NN,O
46425,sentence 1077,for,IN,O
46426,sentence 1077,absence,NN,O
46427,sentence 1077,from,IN,O
46428,sentence 1077,work,NN,O
46429,sentence 1077,resulting,VB,B-VP
46430,sentence 1077,from,IN,I-VP
46431,sentence 1077,personal,JJ,B-NP
46432,sentence 1077,illness,NN,I-NP
46433,sentence 1077,family,NN,I-NP
46434,sentence 1077,illness,NN,I-NP
46435,sentence 1077,and,CC,O
46436,sentence 1077,paid,VB,B-VP
46437,sentence 1077,holiday,NN,O
46438,sentence 1077,less,JJ,O
46439,sentence 1078,28b,CD,O
46440,sentence 1079,whenever,NN,B-NP
46441,sentence 1079,physician,NN,I-NP
46442,sentence 1079,is,VB,B-VP
46443,sentence 1079,required,VB,I-VP
46444,sentence 1079,to,TO,I-VP
